_id,id,group,edad_1,edad_2,hijos,tipo,,,,,,,,,,,,,,,,,,,,
2123020,2123020,4,21,23,2,P,,,,,,,,,,,,,,,,,44280,3,0,4428030
2124020,2124020,4,21,24,2,P,,,,,,,,,,,,,,,,,45280,3,0,4528030
2125020,2125020,4,21,25,2,P,,,,,,,,,,,,,,,,,46280,3,0,4628030
2126020,2126020,4,21,26,2,P,,,,,,,,,,,,,,,,,47280,3,0,4728030
2127020,2127020,4,21,27,2,P,,,,,,,,,,,,,,,,,48280,3,0,4828030
2128020,2128020,4,21,28,2,P,,,,,,,,,,,,,,,,,49280,3,0,4928030
2129020,2129020,4,21,29,2,P,,,,,,,,,,,,,,,,,50280,3,0,5028030
2130020,2130020,4,21,30,2,P,,,,,,,,,,,,,,,,,51280,3,0,5128030
2131020,2131020,4,21,31,2,P,,,,,,,,,,,,,,,,,52280,3,0,5228030
2132020,2132020,4,21,32,2,P,,,,,,,,,,,,,,,,,53280,3,0,5328030
2133020,2133020,4,21,33,2,P,,,,,,,,,,,,,,,,,54280,3,0,5428030
2134020,2134020,4,21,34,2,P,,,,,,,,,,,,,,,,,55280,3,0,5528030
2135020,2135020,4,21,35,2,P,,,,,,,,,,,,,,,,,56280,3,0,5628030
2136020,2136020,4,21,36,2,P,,,,,,,,,,,,,,,,,57280,3,0,5728030
2137020,2137020,4,21,37,2,P,,,,,,,,,,,,,,,,,58280,3,0,5828030
2138020,2138020,4,21,38,2,P,,,,,,,,,,,,,,,,,59280,3,0,5928030
2139020,2139020,4,21,39,2,P,,,,,,,,,,,,,,,,,60280,3,0,6028030
2140020,2140020,4,21,40,2,P,,,,,,,,,,,,,,,,,61280,3,0,6128030
2141020,2141020,4,21,41,2,P,,,,,,,,,,,,,,,,,62280,3,0,6228030
2142020,2142020,4,21,42,2,P,,,,,,,,,,,,,,,,,63280,3,0,6328030
2143020,2143020,4,21,43,2,P,,,,,,,,,,,,,,,,,64280,3,0,6428030
2100030,2100030,2,21,0,3,P,,,,,,,,,,,,,,,,,29290,3,0,2929030
2121030,2121030,4,21,21,3,P,,,,,,,,,,,,,,,,,30290,3,0,3029030
2122030,2122030,4,21,22,3,P,,,,,,,,,,,,,,,,,31290,3,0,3129030
2123030,2123030,4,21,23,3,P,,,,,,,,,,,,,,,,,32290,3,0,3229030
2124030,2124030,4,21,24,3,P,,,,,,,,,,,,,,,,,33290,3,0,3329030
2125030,2125030,4,21,25,3,P,,,,,,,,,,,,,,,,,34290,3,0,3429030
2126030,2126030,4,21,26,3,P,,,,,,,,,,,,,,,,,35290,3,0,3529030
2127030,2127030,4,21,27,3,P,,,,,,,,,,,,,,,,,36290,3,0,3629030
2128030,2128030,4,21,28,3,P,,,,,,,,,,,,,,,,,37290,3,0,3729030
2129030,2129030,4,21,29,3,P,,,,,,,,,,,,,,,,,38290,3,0,3829030
2130030,2130030,4,21,30,3,P,,,,,,,,,,,,,,,,,39290,3,0,3929030
2131030,2131030,4,21,31,3,P,,,,,,,,,,,,,,,,,40290,3,0,4029030
2132030,2132030,4,21,32,3,P,,,,,,,,,,,,,,,,,41290,3,0,4129030
2133030,2133030,4,21,33,3,P,,,,,,,,,,,,,,,,,42290,3,0,4229030
2134030,2134030,4,21,34,3,P,,,,,,,,,,,,,,,,,43290,3,0,4329030
2135030,2135030,4,21,35,3,P,,,,,,,,,,,,,,,,,44290,3,0,4429030
2136030,2136030,4,21,36,3,P,,,,,,,,,,,,,,,,,45290,3,0,4529030
2137030,2137030,4,21,37,3,P,,,,,,,,,,,,,,,,,46290,3,0,4629030
2138030,2138030,4,21,38,3,P,,,,,,,,,,,,,,,,,47290,3,0,4729030
2139030,2139030,4,21,39,3,P,,,,,,,,,,,,,,,,,48290,3,0,4829030
2140030,2140030,4,21,40,3,P,,,,,,,,,,,,,,,,,49290,3,0,4929030
2141030,2141030,4,21,41,3,P,,,,,,,,,,,,,,,,,50290,3,0,5029030
2142030,2142030,4,21,42,3,P,,,,,,,,,,,,,,,,,51290,3,0,5129030
2143030,2143030,4,21,43,3,P,,,,,,,,,,,,,,,,,52290,3,0,5229030
2200000,2200000,1,22,0,0,P,,,,,,,,,,,,,,,,,53290,3,0,5329030
2222000,2222000,3,22,22,0,P,,,,,,,,,,,,,,,,,54290,3,0,5429030
2223000,2223000,3,22,23,0,P,,,,,,,,,,,,,,,,,55290,3,0,5529030
2224000,2224000,3,22,24,0,P,,,,,,,,,,,,,,,,,56290,3,0,5629030
2225000,2225000,3,22,25,0,P,,,,,,,,,,,,,,,,,57290,3,0,5729030
2226000,2226000,3,22,26,0,P,,,,,,,,,,,,,,,,,58290,3,0,5829030
2227000,2227000,3,22,27,0,P,,,,,,,,,,,,,,,,,59290,3,0,5929030
2228000,2228000,3,22,28,0,P,,,,,,,,,,,,,,,,,60290,3,0,6029030
2229000,2229000,3,22,29,0,P,,,,,,,,,,,,,,,,,61290,3,0,6129030
2230000,2230000,3,22,30,0,P,,,,,,,,,,,,,,,,,62290,3,0,6229030
2231000,2231000,3,22,31,0,P,,,,,,,,,,,,,,,,,63290,3,0,6329030
2232000,2232000,3,22,32,0,P,,,,,,,,,,,,,,,,,64290,3,0,6429030
2233000,2233000,3,22,33,0,P,,,,,,,,,,,,,,,,,30300,3,0,3030030
2234000,2234000,3,22,34,0,P,,,,,,,,,,,,,,,,,31300,3,0,3130030
2235000,2235000,3,22,35,0,P,,,,,,,,,,,,,,,,,32300,3,0,3230030
2236000,2236000,3,22,36,0,P,,,,,,,,,,,,,,,,,33300,3,0,3330030
2237000,2237000,3,22,37,0,P,,,,,,,,,,,,,,,,,34300,3,0,3430030
2238000,2238000,3,22,38,0,P,,,,,,,,,,,,,,,,,35300,3,0,3530030
2239000,2239000,3,22,39,0,P,,,,,,,,,,,,,,,,,36300,3,0,3630030
2240000,2240000,3,22,40,0,P,,,,,,,,,,,,,,,,,37300,3,0,3730030
2241000,2241000,3,22,41,0,P,,,,,,,,,,,,,,,,,38300,3,0,3830030
2242000,2242000,3,22,42,0,P,,,,,,,,,,,,,,,,,39300,3,0,3930030
2243000,2243000,3,22,43,0,P,,,,,,,,,,,,,,,,,40300,3,0,4030030
2244000,2244000,3,22,44,0,P,,,,,,,,,,,,,,,,,41300,3,0,4130030
2200010,2200010,2,22,0,1,P,,,,,,,,,,,,,,,,,42300,3,0,4230030
2222010,2222010,4,22,22,1,P,,,,,,,,,,,,,,,,,43300,3,0,4330030
2223010,2223010,4,22,23,1,P,,,,,,,,,,,,,,,,,44300,3,0,4430030
2224010,2224010,4,22,24,1,P,,,,,,,,,,,,,,,,,45300,3,0,4530030
2225010,2225010,4,22,25,1,P,,,,,,,,,,,,,,,,,46300,3,0,4630030
2226010,2226010,4,22,26,1,P,,,,,,,,,,,,,,,,,47300,3,0,4730030
2227010,2227010,4,22,27,1,P,,,,,,,,,,,,,,,,,48300,3,0,4830030
2228010,2228010,4,22,28,1,P,,,,,,,,,,,,,,,,,49300,3,0,4930030
2229010,2229010,4,22,29,1,P,,,,,,,,,,,,,,,,,50300,3,0,5030030
2230010,2230010,4,22,30,1,P,,,,,,,,,,,,,,,,,51300,3,0,5130030
2231010,2231010,4,22,31,1,P,,,,,,,,,,,,,,,,,52300,3,0,5230030
2232010,2232010,4,22,32,1,P,,,,,,,,,,,,,,,,,53300,3,0,5330030
2233010,2233010,4,22,33,1,P,,,,,,,,,,,,,,,,,54300,3,0,5430030
2234010,2234010,4,22,34,1,P,,,,,,,,,,,,,,,,,55300,3,0,5530030
2235010,2235010,4,22,35,1,P,,,,,,,,,,,,,,,,,56300,3,0,5630030
2236010,2236010,4,22,36,1,P,,,,,,,,,,,,,,,,,57300,3,0,5730030
2237010,2237010,4,22,37,1,P,,,,,,,,,,,,,,,,,58300,3,0,5830030
2238010,2238010,4,22,38,1,P,,,,,,,,,,,,,,,,,59300,3,0,5930030
2239010,2239010,4,22,39,1,P,,,,,,,,,,,,,,,,,60300,3,0,6030030
2240010,2240010,4,22,40,1,P,,,,,,,,,,,,,,,,,61300,3,0,6130030
2241010,2241010,4,22,41,1,P,,,,,,,,,,,,,,,,,62300,3,0,6230030
2242010,2242010,4,22,42,1,P,,,,,,,,,,,,,,,,,63300,3,0,6330030
2243010,2243010,4,22,43,1,P,,,,,,,,,,,,,,,,,64300,3,0,6430030
2244010,2244010,4,22,44,1,P,,,,,,,,,,,,,,,,,31310,3,0,3131030
2200020,2200020,2,22,0,2,P,,,,,,,,,,,,,,,,,32310,3,0,3231030
2222020,2222020,4,22,22,2,P,,,,,,,,,,,,,,,,,33310,3,0,3331030
2223020,2223020,4,22,23,2,P,,,,,,,,,,,,,,,,,34310,3,0,3431030
2224020,2224020,4,22,24,2,P,,,,,,,,,,,,,,,,,35310,3,0,3531030
2225020,2225020,4,22,25,2,P,,,,,,,,,,,,,,,,,36310,3,0,3631030
2226020,2226020,4,22,26,2,P,,,,,,,,,,,,,,,,,37310,3,0,3731030
2227020,2227020,4,22,27,2,P,,,,,,,,,,,,,,,,,38310,3,0,3831030
2228020,2228020,4,22,28,2,P,,,,,,,,,,,,,,,,,39310,3,0,3931030
2229020,2229020,4,22,29,2,P,,,,,,,,,,,,,,,,,40310,3,0,4031030
2230020,2230020,4,22,30,2,P,,,,,,,,,,,,,,,,,41310,3,0,4131030
2231020,2231020,4,22,31,2,P,,,,,,,,,,,,,,,,,42310,3,0,4231030
2232020,2232020,4,22,32,2,P,,,,,,,,,,,,,,,,,43310,3,0,4331030
2233020,2233020,4,22,33,2,P,,,,,,,,,,,,,,,,,44310,3,0,4431030
2234020,2234020,4,22,34,2,P,,,,,,,,,,,,,,,,,45310,3,0,4531030
2235020,2235020,4,22,35,2,P,,,,,,,,,,,,,,,,,46310,3,0,4631030
2236020,2236020,4,22,36,2,P,,,,,,,,,,,,,,,,,47310,3,0,4731030
2237020,2237020,4,22,37,2,P,,,,,,,,,,,,,,,,,48310,3,0,4831030
2238020,2238020,4,22,38,2,P,,,,,,,,,,,,,,,,,49310,3,0,4931030
2239020,2239020,4,22,39,2,P,,,,,,,,,,,,,,,,,50310,3,0,5031030
2240020,2240020,4,22,40,2,P,,,,,,,,,,,,,,,,,51310,3,0,5131030
2241020,2241020,4,22,41,2,P,,,,,,,,,,,,,,,,,52310,3,0,5231030
2242020,2242020,4,22,42,2,P,,,,,,,,,,,,,,,,,53310,3,0,5331030
2243020,2243020,4,22,43,2,P,,,,,,,,,,,,,,,,,54310,3,0,5431030
2244020,2244020,4,22,44,2,P,,,,,,,,,,,,,,,,,55310,3,0,5531030
2200030,2200030,2,22,0,3,P,,,,,,,,,,,,,,,,,56310,3,0,5631030
2222030,2222030,4,22,22,3,P,,,,,,,,,,,,,,,,,57310,3,0,5731030
2223030,2223030,4,22,23,3,P,,,,,,,,,,,,,,,,,58310,3,0,5831030
2224030,2224030,4,22,24,3,P,,,,,,,,,,,,,,,,,59310,3,0,5931030
2225030,2225030,4,22,25,3,P,,,,,,,,,,,,,,,,,60310,3,0,6031030
2226030,2226030,4,22,26,3,P,,,,,,,,,,,,,,,,,61310,3,0,6131030
2227030,2227030,4,22,27,3,P,,,,,,,,,,,,,,,,,62310,3,0,6231030
2228030,2228030,4,22,28,3,P,,,,,,,,,,,,,,,,,63310,3,0,6331030
2229030,2229030,4,22,29,3,P,,,,,,,,,,,,,,,,,64310,3,0,6431030
2230030,2230030,4,22,30,3,P,,,,,,,,,,,,,,,,,32320,3,0,3232030
2231030,2231030,4,22,31,3,P,,,,,,,,,,,,,,,,,33320,3,0,3332030
2232030,2232030,4,22,32,3,P,,,,,,,,,,,,,,,,,34320,3,0,3432030
2233030,2233030,4,22,33,3,P,,,,,,,,,,,,,,,,,35320,3,0,3532030
2234030,2234030,4,22,34,3,P,,,,,,,,,,,,,,,,,36320,3,0,3632030
2235030,2235030,4,22,35,3,P,,,,,,,,,,,,,,,,,37320,3,0,3732030
2236030,2236030,4,22,36,3,P,,,,,,,,,,,,,,,,,38320,3,0,3832030
2237030,2237030,4,22,37,3,P,,,,,,,,,,,,,,,,,39320,3,0,3932030
2238030,2238030,4,22,38,3,P,,,,,,,,,,,,,,,,,40320,3,0,4032030
2239030,2239030,4,22,39,3,P,,,,,,,,,,,,,,,,,41320,3,0,4132030
2240030,2240030,4,22,40,3,P,,,,,,,,,,,,,,,,,42320,3,0,4232030
2241030,2241030,4,22,41,3,P,,,,,,,,,,,,,,,,,43320,3,0,4332030
2242030,2242030,4,22,42,3,P,,,,,,,,,,,,,,,,,44320,3,0,4432030
2243030,2243030,4,22,43,3,P,,,,,,,,,,,,,,,,,45320,3,0,4532030
2244030,2244030,4,22,44,3,P,,,,,,,,,,,,,,,,,46320,3,0,4632030
2300000,2300000,1,23,0,0,P,,,,,,,,,,,,,,,,,47320,3,0,4732030
2323000,2323000,3,23,23,0,P,,,,,,,,,,,,,,,,,48320,3,0,4832030
2324000,2324000,3,23,24,0,P,,,,,,,,,,,,,,,,,49320,3,0,4932030
2325000,2325000,3,23,25,0,P,,,,,,,,,,,,,,,,,50320,3,0,5032030
2326000,2326000,3,23,26,0,P,,,,,,,,,,,,,,,,,51320,3,0,5132030
2327000,2327000,3,23,27,0,P,,,,,,,,,,,,,,,,,52320,3,0,5232030
2328000,2328000,3,23,28,0,P,,,,,,,,,,,,,,,,,53320,3,0,5332030
2329000,2329000,3,23,29,0,P,,,,,,,,,,,,,,,,,54320,3,0,5432030
2330000,2330000,3,23,30,0,P,,,,,,,,,,,,,,,,,55320,3,0,5532030
2331000,2331000,3,23,31,0,P,,,,,,,,,,,,,,,,,56320,3,0,5632030
2332000,2332000,3,23,32,0,P,,,,,,,,,,,,,,,,,57320,3,0,5732030
2333000,2333000,3,23,33,0,P,,,,,,,,,,,,,,,,,58320,3,0,5832030
2334000,2334000,3,23,34,0,P,,,,,,,,,,,,,,,,,59320,3,0,5932030
2335000,2335000,3,23,35,0,P,,,,,,,,,,,,,,,,,60320,3,0,6032030
2336000,2336000,3,23,36,0,P,,,,,,,,,,,,,,,,,61320,3,0,6132030
2337000,2337000,3,23,37,0,P,,,,,,,,,,,,,,,,,62320,3,0,6232030
2338000,2338000,3,23,38,0,P,,,,,,,,,,,,,,,,,63320,3,0,6332030
2339000,2339000,3,23,39,0,P,,,,,,,,,,,,,,,,,64320,3,0,6432030
2340000,2340000,3,23,40,0,P,,,,,,,,,,,,,,,,,33330,3,0,3333030
2341000,2341000,3,23,41,0,P,,,,,,,,,,,,,,,,,34330,3,0,3433030
2342000,2342000,3,23,42,0,P,,,,,,,,,,,,,,,,,35330,3,0,3533030
2343000,2343000,3,23,43,0,P,,,,,,,,,,,,,,,,,36330,3,0,3633030
2344000,2344000,3,23,44,0,P,,,,,,,,,,,,,,,,,37330,3,0,3733030
2345000,2345000,3,23,45,0,P,,,,,,,,,,,,,,,,,38330,3,0,3833030
2300010,2300010,2,23,0,1,P,,,,,,,,,,,,,,,,,39330,3,0,3933030
2323010,2323010,4,23,23,1,P,,,,,,,,,,,,,,,,,40330,3,0,4033030
2324010,2324010,4,23,24,1,P,,,,,,,,,,,,,,,,,41330,3,0,4133030
2325010,2325010,4,23,25,1,P,,,,,,,,,,,,,,,,,42330,3,0,4233030
2326010,2326010,4,23,26,1,P,,,,,,,,,,,,,,,,,43330,3,0,4333030
2327010,2327010,4,23,27,1,P,,,,,,,,,,,,,,,,,44330,3,0,4433030
2328010,2328010,4,23,28,1,P,,,,,,,,,,,,,,,,,45330,3,0,4533030
2329010,2329010,4,23,29,1,P,,,,,,,,,,,,,,,,,46330,3,0,4633030
2330010,2330010,4,23,30,1,P,,,,,,,,,,,,,,,,,47330,3,0,4733030
2331010,2331010,4,23,31,1,P,,,,,,,,,,,,,,,,,48330,3,0,4833030
2332010,2332010,4,23,32,1,P,,,,,,,,,,,,,,,,,49330,3,0,4933030
2333010,2333010,4,23,33,1,P,,,,,,,,,,,,,,,,,50330,3,0,5033030
2334010,2334010,4,23,34,1,P,,,,,,,,,,,,,,,,,51330,3,0,5133030
2335010,2335010,4,23,35,1,P,,,,,,,,,,,,,,,,,52330,3,0,5233030
2336010,2336010,4,23,36,1,P,,,,,,,,,,,,,,,,,53330,3,0,5333030
2337010,2337010,4,23,37,1,P,,,,,,,,,,,,,,,,,54330,3,0,5433030
2338010,2338010,4,23,38,1,P,,,,,,,,,,,,,,,,,55330,3,0,5533030
2339010,2339010,4,23,39,1,P,,,,,,,,,,,,,,,,,56330,3,0,5633030
2340010,2340010,4,23,40,1,P,,,,,,,,,,,,,,,,,57330,3,0,5733030
2341010,2341010,4,23,41,1,P,,,,,,,,,,,,,,,,,58330,3,0,5833030
2342010,2342010,4,23,42,1,P,,,,,,,,,,,,,,,,,59330,3,0,5933030
2343010,2343010,4,23,43,1,P,,,,,,,,,,,,,,,,,60330,3,0,6033030
2344010,2344010,4,23,44,1,P,,,,,,,,,,,,,,,,,61330,3,0,6133030
2345010,2345010,4,23,45,1,P,,,,,,,,,,,,,,,,,62330,3,0,6233030
2300020,2300020,2,23,0,2,P,,,,,,,,,,,,,,,,,63330,3,0,6333030
2323020,2323020,4,23,23,2,P,,,,,,,,,,,,,,,,,64330,3,0,6433030
2324020,2324020,4,23,24,2,P,,,,,,,,,,,,,,,,,34340,3,0,3434030
2325020,2325020,4,23,25,2,P,,,,,,,,,,,,,,,,,35340,3,0,3534030
2326020,2326020,4,23,26,2,P,,,,,,,,,,,,,,,,,36340,3,0,3634030
2327020,2327020,4,23,27,2,P,,,,,,,,,,,,,,,,,37340,3,0,3734030
2328020,2328020,4,23,28,2,P,,,,,,,,,,,,,,,,,38340,3,0,3834030
2329020,2329020,4,23,29,2,P,,,,,,,,,,,,,,,,,39340,3,0,3934030
2330020,2330020,4,23,30,2,P,,,,,,,,,,,,,,,,,40340,3,0,4034030
2331020,2331020,4,23,31,2,P,,,,,,,,,,,,,,,,,41340,3,0,4134030
2332020,2332020,4,23,32,2,P,,,,,,,,,,,,,,,,,42340,3,0,4234030
2333020,2333020,4,23,33,2,P,,,,,,,,,,,,,,,,,43340,3,0,4334030
2334020,2334020,4,23,34,2,P,,,,,,,,,,,,,,,,,44340,3,0,4434030
2335020,2335020,4,23,35,2,P,,,,,,,,,,,,,,,,,45340,3,0,4534030
2336020,2336020,4,23,36,2,P,,,,,,,,,,,,,,,,,46340,3,0,4634030
2337020,2337020,4,23,37,2,P,,,,,,,,,,,,,,,,,47340,3,0,4734030
2338020,2338020,4,23,38,2,P,,,,,,,,,,,,,,,,,48340,3,0,4834030
2339020,2339020,4,23,39,2,P,,,,,,,,,,,,,,,,,49340,3,0,4934030
2340020,2340020,4,23,40,2,P,,,,,,,,,,,,,,,,,50340,3,0,5034030
2341020,2341020,4,23,41,2,P,,,,,,,,,,,,,,,,,51340,3,0,5134030
2342020,2342020,4,23,42,2,P,,,,,,,,,,,,,,,,,52340,3,0,5234030
2343020,2343020,4,23,43,2,P,,,,,,,,,,,,,,,,,53340,3,0,5334030
2344020,2344020,4,23,44,2,P,,,,,,,,,,,,,,,,,54340,3,0,5434030
2345020,2345020,4,23,45,2,P,,,,,,,,,,,,,,,,,55340,3,0,5534030
2300030,2300030,2,23,0,3,P,,,,,,,,,,,,,,,,,56340,3,0,5634030
2323030,2323030,4,23,23,3,P,,,,,,,,,,,,,,,,,57340,3,0,5734030
2324030,2324030,4,23,24,3,P,,,,,,,,,,,,,,,,,58340,3,0,5834030
2325030,2325030,4,23,25,3,P,,,,,,,,,,,,,,,,,59340,3,0,5934030
2326030,2326030,4,23,26,3,P,,,,,,,,,,,,,,,,,60340,3,0,6034030
2327030,2327030,4,23,27,3,P,,,,,,,,,,,,,,,,,61340,3,0,6134030
2328030,2328030,4,23,28,3,P,,,,,,,,,,,,,,,,,62340,3,0,6234030
2329030,2329030,4,23,29,3,P,,,,,,,,,,,,,,,,,63340,3,0,6334030
2330030,2330030,4,23,30,3,P,,,,,,,,,,,,,,,,,64340,3,0,6434030
2331030,2331030,4,23,31,3,P,,,,,,,,,,,,,,,,,35350,3,0,3535030
2332030,2332030,4,23,32,3,P,,,,,,,,,,,,,,,,,36350,3,0,3635030
2333030,2333030,4,23,33,3,P,,,,,,,,,,,,,,,,,37350,3,0,3735030
2334030,2334030,4,23,34,3,P,,,,,,,,,,,,,,,,,38350,3,0,3835030
2335030,2335030,4,23,35,3,P,,,,,,,,,,,,,,,,,39350,3,0,3935030
2336030,2336030,4,23,36,3,P,,,,,,,,,,,,,,,,,40350,3,0,4035030
2337030,2337030,4,23,37,3,P,,,,,,,,,,,,,,,,,41350,3,0,4135030
2338030,2338030,4,23,38,3,P,,,,,,,,,,,,,,,,,42350,3,0,4235030
2339030,2339030,4,23,39,3,P,,,,,,,,,,,,,,,,,43350,3,0,4335030
2340030,2340030,4,23,40,3,P,,,,,,,,,,,,,,,,,44350,3,0,4435030
2341030,2341030,4,23,41,3,P,,,,,,,,,,,,,,,,,45350,3,0,4535030
2342030,2342030,4,23,42,3,P,,,,,,,,,,,,,,,,,46350,3,0,4635030
2343030,2343030,4,23,43,3,P,,,,,,,,,,,,,,,,,47350,3,0,4735030
2344030,2344030,4,23,44,3,P,,,,,,,,,,,,,,,,,48350,3,0,4835030
2345030,2345030,4,23,45,3,P,,,,,,,,,,,,,,,,,49350,3,0,4935030
2400000,2400000,1,24,0,0,P,,,,,,,,,,,,,,,,,50350,3,0,5035030
2424000,2424000,3,24,24,0,P,,,,,,,,,,,,,,,,,51350,3,0,5135030
2425000,2425000,3,24,25,0,P,,,,,,,,,,,,,,,,,52350,3,0,5235030
2426000,2426000,3,24,26,0,P,,,,,,,,,,,,,,,,,53350,3,0,5335030
2427000,2427000,3,24,27,0,P,,,,,,,,,,,,,,,,,54350,3,0,5435030
2428000,2428000,3,24,28,0,P,,,,,,,,,,,,,,,,,55350,3,0,5535030
2429000,2429000,3,24,29,0,P,,,,,,,,,,,,,,,,,56350,3,0,5635030
2430000,2430000,3,24,30,0,P,,,,,,,,,,,,,,,,,57350,3,0,5735030
2431000,2431000,3,24,31,0,P,,,,,,,,,,,,,,,,,58350,3,0,5835030
2432000,2432000,3,24,32,0,P,,,,,,,,,,,,,,,,,59350,3,0,5935030
2433000,2433000,3,24,33,0,P,,,,,,,,,,,,,,,,,60350,3,0,6035030
2434000,2434000,3,24,34,0,P,,,,,,,,,,,,,,,,,61350,3,0,6135030
2435000,2435000,3,24,35,0,P,,,,,,,,,,,,,,,,,62350,3,0,6235030
2436000,2436000,3,24,36,0,P,,,,,,,,,,,,,,,,,63350,3,0,6335030
2437000,2437000,3,24,37,0,P,,,,,,,,,,,,,,,,,64350,3,0,6435030
2438000,2438000,3,24,38,0,P,,,,,,,,,,,,,,,,,36360,3,0,3636030
2439000,2439000,3,24,39,0,P,,,,,,,,,,,,,,,,,37360,3,0,3736030
2440000,2440000,3,24,40,0,P,,,,,,,,,,,,,,,,,38360,3,0,3836030
2441000,2441000,3,24,41,0,P,,,,,,,,,,,,,,,,,39360,3,0,3936030
2442000,2442000,3,24,42,0,P,,,,,,,,,,,,,,,,,40360,3,0,4036030
2443000,2443000,3,24,43,0,P,,,,,,,,,,,,,,,,,41360,3,0,4136030
2444000,2444000,3,24,44,0,P,,,,,,,,,,,,,,,,,42360,3,0,4236030
2445000,2445000,3,24,45,0,P,,,,,,,,,,,,,,,,,43360,3,0,4336030
2446000,2446000,3,24,46,0,P,,,,,,,,,,,,,,,,,44360,3,0,4436030
2400010,2400010,2,24,0,1,P,,,,,,,,,,,,,,,,,45360,3,0,4536030
2424010,2424010,4,24,24,1,P,,,,,,,,,,,,,,,,,46360,3,0,4636030
2425010,2425010,4,24,25,1,P,,,,,,,,,,,,,,,,,47360,3,0,4736030
2426010,2426010,4,24,26,1,P,,,,,,,,,,,,,,,,,48360,3,0,4836030
2427010,2427010,4,24,27,1,P,,,,,,,,,,,,,,,,,49360,3,0,4936030
2428010,2428010,4,24,28,1,P,,,,,,,,,,,,,,,,,50360,3,0,5036030
2429010,2429010,4,24,29,1,P,,,,,,,,,,,,,,,,,51360,3,0,5136030
2430010,2430010,4,24,30,1,P,,,,,,,,,,,,,,,,,52360,3,0,5236030
2431010,2431010,4,24,31,1,P,,,,,,,,,,,,,,,,,53360,3,0,5336030
2432010,2432010,4,24,32,1,P,,,,,,,,,,,,,,,,,54360,3,0,5436030
2433010,2433010,4,24,33,1,P,,,,,,,,,,,,,,,,,55360,3,0,5536030
2434010,2434010,4,24,34,1,P,,,,,,,,,,,,,,,,,56360,3,0,5636030
2435010,2435010,4,24,35,1,P,,,,,,,,,,,,,,,,,57360,3,0,5736030
2436010,2436010,4,24,36,1,P,,,,,,,,,,,,,,,,,58360,3,0,5836030
2437010,2437010,4,24,37,1,P,,,,,,,,,,,,,,,,,59360,3,0,5936030
2438010,2438010,4,24,38,1,P,,,,,,,,,,,,,,,,,60360,3,0,6036030
2439010,2439010,4,24,39,1,P,,,,,,,,,,,,,,,,,61360,3,0,6136030
2440010,2440010,4,24,40,1,P,,,,,,,,,,,,,,,,,62360,3,0,6236030
2441010,2441010,4,24,41,1,P,,,,,,,,,,,,,,,,,63360,3,0,6336030
2442010,2442010,4,24,42,1,P,,,,,,,,,,,,,,,,,64360,3,0,6436030
2443010,2443010,4,24,43,1,P,,,,,,,,,,,,,,,,,37370,3,0,3737030
2444010,2444010,4,24,44,1,P,,,,,,,,,,,,,,,,,38370,3,0,3837030
2445010,2445010,4,24,45,1,P,,,,,,,,,,,,,,,,,39370,3,0,3937030
2446010,2446010,4,24,46,1,P,,,,,,,,,,,,,,,,,40370,3,0,4037030
2400020,2400020,2,24,0,2,P,,,,,,,,,,,,,,,,,41370,3,0,4137030
2424020,2424020,4,24,24,2,P,,,,,,,,,,,,,,,,,42370,3,0,4237030
2425020,2425020,4,24,25,2,P,,,,,,,,,,,,,,,,,43370,3,0,4337030
2426020,2426020,4,24,26,2,P,,,,,,,,,,,,,,,,,44370,3,0,4437030
2427020,2427020,4,24,27,2,P,,,,,,,,,,,,,,,,,45370,3,0,4537030
2428020,2428020,4,24,28,2,P,,,,,,,,,,,,,,,,,46370,3,0,4637030
2429020,2429020,4,24,29,2,P,,,,,,,,,,,,,,,,,47370,3,0,4737030
2430020,2430020,4,24,30,2,P,,,,,,,,,,,,,,,,,48370,3,0,4837030
2431020,2431020,4,24,31,2,P,,,,,,,,,,,,,,,,,49370,3,0,4937030
2432020,2432020,4,24,32,2,P,,,,,,,,,,,,,,,,,50370,3,0,5037030
2433020,2433020,4,24,33,2,P,,,,,,,,,,,,,,,,,51370,3,0,5137030
2434020,2434020,4,24,34,2,P,,,,,,,,,,,,,,,,,52370,3,0,5237030
2435020,2435020,4,24,35,2,P,,,,,,,,,,,,,,,,,53370,3,0,5337030
2436020,2436020,4,24,36,2,P,,,,,,,,,,,,,,,,,54370,3,0,5437030
2437020,2437020,4,24,37,2,P,,,,,,,,,,,,,,,,,55370,3,0,5537030
2438020,2438020,4,24,38,2,P,,,,,,,,,,,,,,,,,56370,3,0,5637030
2439020,2439020,4,24,39,2,P,,,,,,,,,,,,,,,,,57370,3,0,5737030
2440020,2440020,4,24,40,2,P,,,,,,,,,,,,,,,,,58370,3,0,5837030
2441020,2441020,4,24,41,2,P,,,,,,,,,,,,,,,,,59370,3,0,5937030
2442020,2442020,4,24,42,2,P,,,,,,,,,,,,,,,,,60370,3,0,6037030
2443020,2443020,4,24,43,2,P,,,,,,,,,,,,,,,,,61370,3,0,6137030
2444020,2444020,4,24,44,2,P,,,,,,,,,,,,,,,,,62370,3,0,6237030
2445020,2445020,4,24,45,2,P,,,,,,,,,,,,,,,,,63370,3,0,6337030
2446020,2446020,4,24,46,2,P,,,,,,,,,,,,,,,,,64370,3,0,6437030
2400030,2400030,2,24,0,3,P,,,,,,,,,,,,,,,,,38380,3,0,3838030
