id,edad_1,edad_2,hijos,tipo,group
2135041,21,35,4,D,4
2235041,22,35,4,D,4
2335041,23,35,4,D,4
2435041,24,35,4,D,4
2535041,25,35,4,D,4
2635041,26,35,4,D,4
2735041,27,35,4,D,4
2835041,28,35,4,D,4
2935041,29,35,4,D,4
3035041,30,35,4,D,4
3135041,31,35,4,D,4
3235041,32,35,4,D,4
3335041,33,35,4,D,4
3435041,34,35,4,D,4
1835051,18,35,5,D,4
1935051,19,35,5,D,4
2035051,20,35,5,D,4
2135051,21,35,5,D,4
2235051,22,35,5,D,4
2335051,23,35,5,D,4
2435051,24,35,5,D,4
2535051,25,35,5,D,4
2635051,26,35,5,D,4
2735051,27,35,5,D,4
2835051,28,35,5,D,4
2935051,29,35,5,D,4
3035051,30,35,5,D,4
3135051,31,35,5,D,4
3235051,32,35,5,D,4
3335051,33,35,5,D,4
3435051,34,35,5,D,4
3636001,36,36,0,D,3
3636011,36,36,1,D,4
3636021,36,36,2,D,4
3636031,36,36,3,D,4
3636041,36,36,4,D,4
3636051,36,36,5,D,4
1836001,18,36,0,D,3
1936001,19,36,0,D,3
2036001,20,36,0,D,3
2136001,21,36,0,D,3
2236001,22,36,0,D,3
2336001,23,36,0,D,3
2436001,24,36,0,D,3
2536001,25,36,0,D,3
2636001,26,36,0,D,3
2736001,27,36,0,D,3
2836001,28,36,0,D,3
2936001,29,36,0,D,3
3036001,30,36,0,D,3
3136001,31,36,0,D,3
3236001,32,36,0,D,3
3336001,33,36,0,D,3
3436001,34,36,0,D,3
3536001,35,36,0,D,3
1836011,18,36,1,D,4
1936011,19,36,1,D,4
2036011,20,36,1,D,4
2136011,21,36,1,D,4
2236011,22,36,1,D,4
2336011,23,36,1,D,4
2436011,24,36,1,D,4
2536011,25,36,1,D,4
2636011,26,36,1,D,4
2736011,27,36,1,D,4
2836011,28,36,1,D,4
2936011,29,36,1,D,4
3036011,30,36,1,D,4
3136011,31,36,1,D,4
3236011,32,36,1,D,4
3336011,33,36,1,D,4
3436011,34,36,1,D,4
3536011,35,36,1,D,4
1836021,18,36,2,D,4
1936021,19,36,2,D,4
2036021,20,36,2,D,4
2136021,21,36,2,D,4
2236021,22,36,2,D,4
2336021,23,36,2,D,4
2436021,24,36,2,D,4
2536021,25,36,2,D,4
2636021,26,36,2,D,4
2736021,27,36,2,D,4
2836021,28,36,2,D,4
2936021,29,36,2,D,4
3036021,30,36,2,D,4
3136021,31,36,2,D,4
3236021,32,36,2,D,4
3336021,33,36,2,D,4
3436021,34,36,2,D,4
3536021,35,36,2,D,4
1836031,18,36,3,D,4
1936031,19,36,3,D,4
2036031,20,36,3,D,4
2136031,21,36,3,D,4
2236031,22,36,3,D,4
2336031,23,36,3,D,4
2436031,24,36,3,D,4
2536031,25,36,3,D,4
2636031,26,36,3,D,4
2736031,27,36,3,D,4
2836031,28,36,3,D,4
2936031,29,36,3,D,4
3036031,30,36,3,D,4
3136031,31,36,3,D,4
3236031,32,36,3,D,4
3336031,33,36,3,D,4
3436031,34,36,3,D,4
3536031,35,36,3,D,4
1836041,18,36,4,D,4
1936041,19,36,4,D,4
2036041,20,36,4,D,4
2136041,21,36,4,D,4
2236041,22,36,4,D,4
2336041,23,36,4,D,4
2436041,24,36,4,D,4
2536041,25,36,4,D,4
2636041,26,36,4,D,4
2736041,27,36,4,D,4
2836041,28,36,4,D,4
2936041,29,36,4,D,4
3036041,30,36,4,D,4
3136041,31,36,4,D,4
3236041,32,36,4,D,4
3336041,33,36,4,D,4
3436041,34,36,4,D,4
3536041,35,36,4,D,4
1836051,18,36,5,D,4
1936051,19,36,5,D,4
2036051,20,36,5,D,4
2136051,21,36,5,D,4
2236051,22,36,5,D,4
2336051,23,36,5,D,4
2436051,24,36,5,D,4
2536051,25,36,5,D,4
2636051,26,36,5,D,4
2736051,27,36,5,D,4
2836051,28,36,5,D,4
2936051,29,36,5,D,4
3036051,30,36,5,D,4
3136051,31,36,5,D,4
3236051,32,36,5,D,4
3336051,33,36,5,D,4
3436051,34,36,5,D,4
3536051,35,36,5,D,4
3737001,37,37,0,D,3
3737011,37,37,1,D,4
3737021,37,37,2,D,4
3737031,37,37,3,D,4
3737041,37,37,4,D,4
3737051,37,37,5,D,4
1837001,18,37,0,D,3
1937001,19,37,0,D,3
2037001,20,37,0,D,3
2137001,21,37,0,D,3
2237001,22,37,0,D,3
2337001,23,37,0,D,3
2437001,24,37,0,D,3
2537001,25,37,0,D,3
2637001,26,37,0,D,3
2737001,27,37,0,D,3
2837001,28,37,0,D,3
2937001,29,37,0,D,3
3037001,30,37,0,D,3
3137001,31,37,0,D,3
3237001,32,37,0,D,3
3337001,33,37,0,D,3
3437001,34,37,0,D,3
3537001,35,37,0,D,3
3637001,36,37,0,D,3
1837011,18,37,1,D,4
1937011,19,37,1,D,4
2037011,20,37,1,D,4
2137011,21,37,1,D,4
2237011,22,37,1,D,4
2337011,23,37,1,D,4
2437011,24,37,1,D,4
2537011,25,37,1,D,4
2637011,26,37,1,D,4
2737011,27,37,1,D,4
2837011,28,37,1,D,4
2937011,29,37,1,D,4
3037011,30,37,1,D,4
3137011,31,37,1,D,4
3237011,32,37,1,D,4
3337011,33,37,1,D,4
3437011,34,37,1,D,4
3537011,35,37,1,D,4
3637011,36,37,1,D,4
1837021,18,37,2,D,4
1937021,19,37,2,D,4
2037021,20,37,2,D,4
2137021,21,37,2,D,4
2237021,22,37,2,D,4
2337021,23,37,2,D,4
2437021,24,37,2,D,4
2537021,25,37,2,D,4
2637021,26,37,2,D,4
2737021,27,37,2,D,4
2837021,28,37,2,D,4
2937021,29,37,2,D,4
3037021,30,37,2,D,4
3137021,31,37,2,D,4
3237021,32,37,2,D,4
3337021,33,37,2,D,4
3437021,34,37,2,D,4
3537021,35,37,2,D,4
3637021,36,37,2,D,4
1837031,18,37,3,D,4
1937031,19,37,3,D,4
2037031,20,37,3,D,4
2137031,21,37,3,D,4
2237031,22,37,3,D,4
2337031,23,37,3,D,4
2437031,24,37,3,D,4
2537031,25,37,3,D,4
2637031,26,37,3,D,4
2737031,27,37,3,D,4
2837031,28,37,3,D,4
2937031,29,37,3,D,4
3037031,30,37,3,D,4
3137031,31,37,3,D,4
3237031,32,37,3,D,4
3337031,33,37,3,D,4
3437031,34,37,3,D,4
3537031,35,37,3,D,4
3637031,36,37,3,D,4
1837041,18,37,4,D,4
1937041,19,37,4,D,4
2037041,20,37,4,D,4
2137041,21,37,4,D,4
2237041,22,37,4,D,4
2337041,23,37,4,D,4
2437041,24,37,4,D,4
2537041,25,37,4,D,4
2637041,26,37,4,D,4
2737041,27,37,4,D,4
2837041,28,37,4,D,4
2937041,29,37,4,D,4
3037041,30,37,4,D,4
3137041,31,37,4,D,4
3237041,32,37,4,D,4
3337041,33,37,4,D,4
3437041,34,37,4,D,4
3537041,35,37,4,D,4
3637041,36,37,4,D,4
1837051,18,37,5,D,4
1937051,19,37,5,D,4
2037051,20,37,5,D,4
2137051,21,37,5,D,4
2237051,22,37,5,D,4
2337051,23,37,5,D,4
2437051,24,37,5,D,4
2537051,25,37,5,D,4
2637051,26,37,5,D,4
2737051,27,37,5,D,4
2837051,28,37,5,D,4
2937051,29,37,5,D,4
3037051,30,37,5,D,4
3137051,31,37,5,D,4
3237051,32,37,5,D,4
3337051,33,37,5,D,4
3437051,34,37,5,D,4
3537051,35,37,5,D,4
3637051,36,37,5,D,4
3838001,38,38,0,D,3
3838011,38,38,1,D,4
3838021,38,38,2,D,4
3838031,38,38,3,D,4
3838041,38,38,4,D,4
3838051,38,38,5,D,4
1838001,18,38,0,D,3
1938001,19,38,0,D,3
2038001,20,38,0,D,3
2138001,21,38,0,D,3
2238001,22,38,0,D,3
2338001,23,38,0,D,3
2438001,24,38,0,D,3
2538001,25,38,0,D,3
2638001,26,38,0,D,3
2738001,27,38,0,D,3
2838001,28,38,0,D,3
2938001,29,38,0,D,3
3038001,30,38,0,D,3
3138001,31,38,0,D,3
3238001,32,38,0,D,3
3338001,33,38,0,D,3
3438001,34,38,0,D,3
3538001,35,38,0,D,3
3638001,36,38,0,D,3
3738001,37,38,0,D,3
1838011,18,38,1,D,4
1938011,19,38,1,D,4
2038011,20,38,1,D,4
2138011,21,38,1,D,4
2238011,22,38,1,D,4
2338011,23,38,1,D,4
2438011,24,38,1,D,4
2538011,25,38,1,D,4
2638011,26,38,1,D,4
2738011,27,38,1,D,4
2838011,28,38,1,D,4
2938011,29,38,1,D,4
3038011,30,38,1,D,4
3138011,31,38,1,D,4
3238011,32,38,1,D,4
3338011,33,38,1,D,4
3438011,34,38,1,D,4
3538011,35,38,1,D,4
3638011,36,38,1,D,4
3738011,37,38,1,D,4
1838021,18,38,2,D,4
1938021,19,38,2,D,4
2038021,20,38,2,D,4
2138021,21,38,2,D,4
2238021,22,38,2,D,4
2338021,23,38,2,D,4
2438021,24,38,2,D,4
2538021,25,38,2,D,4
2638021,26,38,2,D,4
2738021,27,38,2,D,4
2838021,28,38,2,D,4
2938021,29,38,2,D,4
3038021,30,38,2,D,4
3138021,31,38,2,D,4
3238021,32,38,2,D,4
3338021,33,38,2,D,4
3438021,34,38,2,D,4
3538021,35,38,2,D,4
3638021,36,38,2,D,4
3738021,37,38,2,D,4
1838031,18,38,3,D,4
1938031,19,38,3,D,4
2038031,20,38,3,D,4
2138031,21,38,3,D,4
2238031,22,38,3,D,4
2338031,23,38,3,D,4
2438031,24,38,3,D,4
2538031,25,38,3,D,4
2638031,26,38,3,D,4
2738031,27,38,3,D,4
2838031,28,38,3,D,4
2938031,29,38,3,D,4
3038031,30,38,3,D,4
3138031,31,38,3,D,4
3238031,32,38,3,D,4
3338031,33,38,3,D,4
3438031,34,38,3,D,4
3538031,35,38,3,D,4
3638031,36,38,3,D,4
3738031,37,38,3,D,4
1838041,18,38,4,D,4
1938041,19,38,4,D,4
2038041,20,38,4,D,4
2138041,21,38,4,D,4
2238041,22,38,4,D,4
2338041,23,38,4,D,4
2438041,24,38,4,D,4
2538041,25,38,4,D,4
2638041,26,38,4,D,4
2738041,27,38,4,D,4
2838041,28,38,4,D,4
2938041,29,38,4,D,4
3038041,30,38,4,D,4
3138041,31,38,4,D,4
3238041,32,38,4,D,4
3338041,33,38,4,D,4
3438041,34,38,4,D,4
3538041,35,38,4,D,4
3638041,36,38,4,D,4
3738041,37,38,4,D,4
1838051,18,38,5,D,4
1938051,19,38,5,D,4
2038051,20,38,5,D,4
2138051,21,38,5,D,4
2238051,22,38,5,D,4
2338051,23,38,5,D,4
2438051,24,38,5,D,4
2538051,25,38,5,D,4
2638051,26,38,5,D,4
2738051,27,38,5,D,4
2838051,28,38,5,D,4
2938051,29,38,5,D,4
3038051,30,38,5,D,4
3138051,31,38,5,D,4
3238051,32,38,5,D,4
3338051,33,38,5,D,4
3438051,34,38,5,D,4
3538051,35,38,5,D,4
3638051,36,38,5,D,4
3738051,37,38,5,D,4
3939001,39,39,0,D,3
3939011,39,39,1,D,4
3939021,39,39,2,D,4
3939031,39,39,3,D,4
3939041,39,39,4,D,4
3939051,39,39,5,D,4
1839001,18,39,0,D,3
1939001,19,39,0,D,3
2039001,20,39,0,D,3
2139001,21,39,0,D,3
2239001,22,39,0,D,3
2339001,23,39,0,D,3
2439001,24,39,0,D,3
2539001,25,39,0,D,3
2639001,26,39,0,D,3
2739001,27,39,0,D,3
2839001,28,39,0,D,3
2939001,29,39,0,D,3
3039001,30,39,0,D,3
3139001,31,39,0,D,3
3239001,32,39,0,D,3
3339001,33,39,0,D,3
3439001,34,39,0,D,3
3539001,35,39,0,D,3
3639001,36,39,0,D,3
3739001,37,39,0,D,3
3839001,38,39,0,D,3
1839011,18,39,1,D,4
1939011,19,39,1,D,4
2039011,20,39,1,D,4
2139011,21,39,1,D,4
2239011,22,39,1,D,4
2339011,23,39,1,D,4
2439011,24,39,1,D,4
2539011,25,39,1,D,4
2639011,26,39,1,D,4
2739011,27,39,1,D,4
2839011,28,39,1,D,4
2939011,29,39,1,D,4
3039011,30,39,1,D,4
3139011,31,39,1,D,4
3239011,32,39,1,D,4
3339011,33,39,1,D,4
3439011,34,39,1,D,4
3539011,35,39,1,D,4
3639011,36,39,1,D,4
3739011,37,39,1,D,4
3839011,38,39,1,D,4
1839021,18,39,2,D,4
1939021,19,39,2,D,4
2039021,20,39,2,D,4
2139021,21,39,2,D,4
2239021,22,39,2,D,4
2339021,23,39,2,D,4
2439021,24,39,2,D,4
2539021,25,39,2,D,4
2639021,26,39,2,D,4
2739021,27,39,2,D,4
2839021,28,39,2,D,4
2939021,29,39,2,D,4
3039021,30,39,2,D,4
3139021,31,39,2,D,4
3239021,32,39,2,D,4
3339021,33,39,2,D,4
3439021,34,39,2,D,4
3539021,35,39,2,D,4
3639021,36,39,2,D,4
3739021,37,39,2,D,4
3839021,38,39,2,D,4
1839031,18,39,3,D,4
1939031,19,39,3,D,4
2039031,20,39,3,D,4
2139031,21,39,3,D,4
2239031,22,39,3,D,4
2339031,23,39,3,D,4
2439031,24,39,3,D,4
2539031,25,39,3,D,4
2639031,26,39,3,D,4
2739031,27,39,3,D,4
2839031,28,39,3,D,4
2939031,29,39,3,D,4
3039031,30,39,3,D,4
3139031,31,39,3,D,4
3239031,32,39,3,D,4
3339031,33,39,3,D,4
3439031,34,39,3,D,4
3539031,35,39,3,D,4
3639031,36,39,3,D,4
3739031,37,39,3,D,4
3839031,38,39,3,D,4
1839041,18,39,4,D,4
1939041,19,39,4,D,4
2039041,20,39,4,D,4
2139041,21,39,4,D,4
2239041,22,39,4,D,4
2339041,23,39,4,D,4
2439041,24,39,4,D,4
2539041,25,39,4,D,4
2639041,26,39,4,D,4
2739041,27,39,4,D,4
2839041,28,39,4,D,4
2939041,29,39,4,D,4
3039041,30,39,4,D,4
3139041,31,39,4,D,4
3239041,32,39,4,D,4
3339041,33,39,4,D,4
3439041,34,39,4,D,4
3539041,35,39,4,D,4
3639041,36,39,4,D,4
3739041,37,39,4,D,4
3839041,38,39,4,D,4
1839051,18,39,5,D,4
1939051,19,39,5,D,4
2039051,20,39,5,D,4
2139051,21,39,5,D,4
2239051,22,39,5,D,4
2339051,23,39,5,D,4
2439051,24,39,5,D,4
2539051,25,39,5,D,4
2639051,26,39,5,D,4
2739051,27,39,5,D,4
2839051,28,39,5,D,4
2939051,29,39,5,D,4
3039051,30,39,5,D,4
3139051,31,39,5,D,4
3239051,32,39,5,D,4
3339051,33,39,5,D,4
3439051,34,39,5,D,4
3539051,35,39,5,D,4
3639051,36,39,5,D,4
3739051,37,39,5,D,4
3839051,38,39,5,D,4
4040001,40,40,0,D,3
4040011,40,40,1,D,4
4040021,40,40,2,D,4
4040031,40,40,3,D,4
4040041,40,40,4,D,4
4040051,40,40,5,D,4
1840001,18,40,0,D,3
1940001,19,40,0,D,3
2040001,20,40,0,D,3
2140001,21,40,0,D,3
2240001,22,40,0,D,3
2340001,23,40,0,D,3
2440001,24,40,0,D,3
2540001,25,40,0,D,3
2640001,26,40,0,D,3
2740001,27,40,0,D,3
2840001,28,40,0,D,3
2940001,29,40,0,D,3
3040001,30,40,0,D,3
3140001,31,40,0,D,3
3240001,32,40,0,D,3
3340001,33,40,0,D,3
3440001,34,40,0,D,3
3540001,35,40,0,D,3
3640001,36,40,0,D,3
3740001,37,40,0,D,3
3840001,38,40,0,D,3
3940001,39,40,0,D,3
1840011,18,40,1,D,4
1940011,19,40,1,D,4
2040011,20,40,1,D,4
2140011,21,40,1,D,4
2240011,22,40,1,D,4
2340011,23,40,1,D,4
2440011,24,40,1,D,4
2540011,25,40,1,D,4
2640011,26,40,1,D,4
2740011,27,40,1,D,4
2840011,28,40,1,D,4
2940011,29,40,1,D,4
3040011,30,40,1,D,4
3140011,31,40,1,D,4
3240011,32,40,1,D,4
3340011,33,40,1,D,4
3440011,34,40,1,D,4
3540011,35,40,1,D,4
3640011,36,40,1,D,4
3740011,37,40,1,D,4
3840011,38,40,1,D,4
3940011,39,40,1,D,4
1840021,18,40,2,D,4
1940021,19,40,2,D,4
2040021,20,40,2,D,4
2140021,21,40,2,D,4
2240021,22,40,2,D,4
2340021,23,40,2,D,4
2440021,24,40,2,D,4
2540021,25,40,2,D,4
2640021,26,40,2,D,4
2740021,27,40,2,D,4
2840021,28,40,2,D,4
2940021,29,40,2,D,4
3040021,30,40,2,D,4
3140021,31,40,2,D,4
3240021,32,40,2,D,4
3340021,33,40,2,D,4
3440021,34,40,2,D,4
3540021,35,40,2,D,4
3640021,36,40,2,D,4
3740021,37,40,2,D,4
3840021,38,40,2,D,4
3940021,39,40,2,D,4
1840031,18,40,3,D,4
1940031,19,40,3,D,4
2040031,20,40,3,D,4
2140031,21,40,3,D,4
2240031,22,40,3,D,4
2340031,23,40,3,D,4
2440031,24,40,3,D,4
2540031,25,40,3,D,4
2640031,26,40,3,D,4
2740031,27,40,3,D,4
2840031,28,40,3,D,4
2940031,29,40,3,D,4
3040031,30,40,3,D,4
3140031,31,40,3,D,4
3240031,32,40,3,D,4
3340031,33,40,3,D,4
3440031,34,40,3,D,4
3540031,35,40,3,D,4
3640031,36,40,3,D,4
3740031,37,40,3,D,4
3840031,38,40,3,D,4
3940031,39,40,3,D,4
1840041,18,40,4,D,4
1940041,19,40,4,D,4
2040041,20,40,4,D,4
2140041,21,40,4,D,4
2240041,22,40,4,D,4
2340041,23,40,4,D,4
2440041,24,40,4,D,4
2540041,25,40,4,D,4
2640041,26,40,4,D,4
2740041,27,40,4,D,4
2840041,28,40,4,D,4
2940041,29,40,4,D,4
3040041,30,40,4,D,4
3140041,31,40,4,D,4
3240041,32,40,4,D,4
3340041,33,40,4,D,4
3440041,34,40,4,D,4
3540041,35,40,4,D,4
3640041,36,40,4,D,4
3740041,37,40,4,D,4
3840041,38,40,4,D,4
3940041,39,40,4,D,4
1840051,18,40,5,D,4
1940051,19,40,5,D,4
2040051,20,40,5,D,4
2140051,21,40,5,D,4
2240051,22,40,5,D,4
2340051,23,40,5,D,4
2440051,24,40,5,D,4
2540051,25,40,5,D,4
2640051,26,40,5,D,4
2740051,27,40,5,D,4
2840051,28,40,5,D,4
2940051,29,40,5,D,4
3040051,30,40,5,D,4
3140051,31,40,5,D,4
3240051,32,40,5,D,4
3340051,33,40,5,D,4
3440051,34,40,5,D,4
3540051,35,40,5,D,4
3640051,36,40,5,D,4
3740051,37,40,5,D,4
3840051,38,40,5,D,4
3940051,39,40,5,D,4
4141001,41,41,0,D,3
4141011,41,41,1,D,4
4141021,41,41,2,D,4
4141031,41,41,3,D,4
4141041,41,41,4,D,4
4141051,41,41,5,D,4
1841001,18,41,0,D,3
1941001,19,41,0,D,3
2041001,20,41,0,D,3
2141001,21,41,0,D,3
2241001,22,41,0,D,3
2341001,23,41,0,D,3
2441001,24,41,0,D,3
2541001,25,41,0,D,3
2641001,26,41,0,D,3
2741001,27,41,0,D,3
2841001,28,41,0,D,3
2941001,29,41,0,D,3
3041001,30,41,0,D,3
3141001,31,41,0,D,3
3241001,32,41,0,D,3
3341001,33,41,0,D,3
3441001,34,41,0,D,3
3541001,35,41,0,D,3
3641001,36,41,0,D,3
3741001,37,41,0,D,3
3841001,38,41,0,D,3
3941001,39,41,0,D,3
4041001,40,41,0,D,3
1841011,18,41,1,D,4
1941011,19,41,1,D,4
2041011,20,41,1,D,4
2141011,21,41,1,D,4
2241011,22,41,1,D,4
2341011,23,41,1,D,4
2441011,24,41,1,D,4
2541011,25,41,1,D,4
2641011,26,41,1,D,4
2741011,27,41,1,D,4
2841011,28,41,1,D,4
2941011,29,41,1,D,4
3041011,30,41,1,D,4
3141011,31,41,1,D,4
3241011,32,41,1,D,4
3341011,33,41,1,D,4
3441011,34,41,1,D,4
3541011,35,41,1,D,4
3641011,36,41,1,D,4
3741011,37,41,1,D,4
3841011,38,41,1,D,4
3941011,39,41,1,D,4
4041011,40,41,1,D,4
1841021,18,41,2,D,4
1941021,19,41,2,D,4
2041021,20,41,2,D,4
2141021,21,41,2,D,4
2241021,22,41,2,D,4
2341021,23,41,2,D,4
2441021,24,41,2,D,4
2541021,25,41,2,D,4
2641021,26,41,2,D,4
2741021,27,41,2,D,4
2841021,28,41,2,D,4
2941021,29,41,2,D,4
3041021,30,41,2,D,4
3141021,31,41,2,D,4
3241021,32,41,2,D,4
3341021,33,41,2,D,4
3441021,34,41,2,D,4
3541021,35,41,2,D,4
3641021,36,41,2,D,4
3741021,37,41,2,D,4
3841021,38,41,2,D,4
3941021,39,41,2,D,4
4041021,40,41,2,D,4
1841031,18,41,3,D,4
1941031,19,41,3,D,4
2041031,20,41,3,D,4
2141031,21,41,3,D,4
2241031,22,41,3,D,4
2341031,23,41,3,D,4
2441031,24,41,3,D,4
2541031,25,41,3,D,4
2641031,26,41,3,D,4
2741031,27,41,3,D,4
2841031,28,41,3,D,4
2941031,29,41,3,D,4
3041031,30,41,3,D,4
3141031,31,41,3,D,4
3241031,32,41,3,D,4
3341031,33,41,3,D,4
3441031,34,41,3,D,4
3541031,35,41,3,D,4
3641031,36,41,3,D,4
3741031,37,41,3,D,4
3841031,38,41,3,D,4
3941031,39,41,3,D,4
4041031,40,41,3,D,4
1841041,18,41,4,D,4
1941041,19,41,4,D,4
2041041,20,41,4,D,4
2141041,21,41,4,D,4
2241041,22,41,4,D,4
2341041,23,41,4,D,4
2441041,24,41,4,D,4
2541041,25,41,4,D,4
2641041,26,41,4,D,4
2741041,27,41,4,D,4
2841041,28,41,4,D,4
2941041,29,41,4,D,4
3041041,30,41,4,D,4
3141041,31,41,4,D,4
3241041,32,41,4,D,4
3341041,33,41,4,D,4
3441041,34,41,4,D,4
3541041,35,41,4,D,4
3641041,36,41,4,D,4
3741041,37,41,4,D,4
3841041,38,41,4,D,4
3941041,39,41,4,D,4
4041041,40,41,4,D,4
1841051,18,41,5,D,4
1941051,19,41,5,D,4
2041051,20,41,5,D,4
2141051,21,41,5,D,4
2241051,22,41,5,D,4
2341051,23,41,5,D,4
2441051,24,41,5,D,4
2541051,25,41,5,D,4
2641051,26,41,5,D,4
2741051,27,41,5,D,4
2841051,28,41,5,D,4
2941051,29,41,5,D,4
3041051,30,41,5,D,4
3141051,31,41,5,D,4
3241051,32,41,5,D,4
3341051,33,41,5,D,4
3441051,34,41,5,D,4
3541051,35,41,5,D,4
3641051,36,41,5,D,4
3741051,37,41,5,D,4
3841051,38,41,5,D,4
3941051,39,41,5,D,4
4041051,40,41,5,D,4
4242001,42,42,0,D,3
4242011,42,42,1,D,4
4242021,42,42,2,D,4
4242031,42,42,3,D,4
4242041,42,42,4,D,4
4242051,42,42,5,D,4
1842001,18,42,0,D,3
1942001,19,42,0,D,3
2042001,20,42,0,D,3
2142001,21,42,0,D,3
2242001,22,42,0,D,3
2342001,23,42,0,D,3
2442001,24,42,0,D,3
2542001,25,42,0,D,3
2642001,26,42,0,D,3
2742001,27,42,0,D,3
2842001,28,42,0,D,3
2942001,29,42,0,D,3
3042001,30,42,0,D,3
3142001,31,42,0,D,3
3242001,32,42,0,D,3
3342001,33,42,0,D,3
3442001,34,42,0,D,3
3542001,35,42,0,D,3
3642001,36,42,0,D,3
3742001,37,42,0,D,3
3842001,38,42,0,D,3
3942001,39,42,0,D,3
4042001,40,42,0,D,3
4142001,41,42,0,D,3
1842011,18,42,1,D,4
1942011,19,42,1,D,4
2042011,20,42,1,D,4
2142011,21,42,1,D,4
2242011,22,42,1,D,4
2342011,23,42,1,D,4
2442011,24,42,1,D,4
2542011,25,42,1,D,4
2642011,26,42,1,D,4
2742011,27,42,1,D,4
2842011,28,42,1,D,4
2942011,29,42,1,D,4
3042011,30,42,1,D,4
3142011,31,42,1,D,4
3242011,32,42,1,D,4
3342011,33,42,1,D,4
3442011,34,42,1,D,4
3542011,35,42,1,D,4
3642011,36,42,1,D,4
3742011,37,42,1,D,4
3842011,38,42,1,D,4
3942011,39,42,1,D,4
4042011,40,42,1,D,4
4142011,41,42,1,D,4
1842021,18,42,2,D,4
1942021,19,42,2,D,4
2042021,20,42,2,D,4
2142021,21,42,2,D,4
2242021,22,42,2,D,4
2342021,23,42,2,D,4
2442021,24,42,2,D,4
2542021,25,42,2,D,4
2642021,26,42,2,D,4
2742021,27,42,2,D,4
2842021,28,42,2,D,4
2942021,29,42,2,D,4
3042021,30,42,2,D,4
3142021,31,42,2,D,4
3242021,32,42,2,D,4
3342021,33,42,2,D,4
3442021,34,42,2,D,4
3542021,35,42,2,D,4
3642021,36,42,2,D,4
3742021,37,42,2,D,4
3842021,38,42,2,D,4
3942021,39,42,2,D,4
4042021,40,42,2,D,4
4142021,41,42,2,D,4
1842031,18,42,3,D,4
1942031,19,42,3,D,4
2042031,20,42,3,D,4
2142031,21,42,3,D,4
2242031,22,42,3,D,4
2342031,23,42,3,D,4
2442031,24,42,3,D,4
2542031,25,42,3,D,4
2642031,26,42,3,D,4
2742031,27,42,3,D,4
2842031,28,42,3,D,4
2942031,29,42,3,D,4
3042031,30,42,3,D,4
3142031,31,42,3,D,4
3242031,32,42,3,D,4
3342031,33,42,3,D,4
3442031,34,42,3,D,4
3542031,35,42,3,D,4
3642031,36,42,3,D,4
3742031,37,42,3,D,4
3842031,38,42,3,D,4
3942031,39,42,3,D,4
4042031,40,42,3,D,4
4142031,41,42,3,D,4
1842041,18,42,4,D,4
1942041,19,42,4,D,4
2042041,20,42,4,D,4
2142041,21,42,4,D,4
2242041,22,42,4,D,4
2342041,23,42,4,D,4
2442041,24,42,4,D,4
2542041,25,42,4,D,4
2642041,26,42,4,D,4
2742041,27,42,4,D,4
2842041,28,42,4,D,4
2942041,29,42,4,D,4
3042041,30,42,4,D,4
3142041,31,42,4,D,4
3242041,32,42,4,D,4
3342041,33,42,4,D,4
3442041,34,42,4,D,4
3542041,35,42,4,D,4
3642041,36,42,4,D,4
3742041,37,42,4,D,4
3842041,38,42,4,D,4
3942041,39,42,4,D,4
4042041,40,42,4,D,4
4142041,41,42,4,D,4
1842051,18,42,5,D,4
1942051,19,42,5,D,4
2042051,20,42,5,D,4
2142051,21,42,5,D,4
2242051,22,42,5,D,4
2342051,23,42,5,D,4
2442051,24,42,5,D,4
2542051,25,42,5,D,4
2642051,26,42,5,D,4
2742051,27,42,5,D,4
2842051,28,42,5,D,4
2942051,29,42,5,D,4
3042051,30,42,5,D,4
3142051,31,42,5,D,4
3242051,32,42,5,D,4
3342051,33,42,5,D,4
3442051,34,42,5,D,4
3542051,35,42,5,D,4
3642051,36,42,5,D,4
3742051,37,42,5,D,4
3842051,38,42,5,D,4
3942051,39,42,5,D,4
4042051,40,42,5,D,4
4142051,41,42,5,D,4
4343001,43,43,0,D,3
4343011,43,43,1,D,4
4343021,43,43,2,D,4
4343031,43,43,3,D,4
4343041,43,43,4,D,4
4343051,43,43,5,D,4
1843001,18,43,0,D,3
1943001,19,43,0,D,3
2043001,20,43,0,D,3
2143001,21,43,0,D,3
2243001,22,43,0,D,3
2343001,23,43,0,D,3
2443001,24,43,0,D,3
2543001,25,43,0,D,3
2643001,26,43,0,D,3
2743001,27,43,0,D,3
2843001,28,43,0,D,3
2943001,29,43,0,D,3
3043001,30,43,0,D,3
3143001,31,43,0,D,3
3243001,32,43,0,D,3
3343001,33,43,0,D,3
3443001,34,43,0,D,3
3543001,35,43,0,D,3
3643001,36,43,0,D,3
3743001,37,43,0,D,3
3843001,38,43,0,D,3
3943001,39,43,0,D,3
4043001,40,43,0,D,3
4143001,41,43,0,D,3
4243001,42,43,0,D,3
1843011,18,43,1,D,4
1943011,19,43,1,D,4
2043011,20,43,1,D,4
2143011,21,43,1,D,4
2243011,22,43,1,D,4
2343011,23,43,1,D,4
2443011,24,43,1,D,4
2543011,25,43,1,D,4
2643011,26,43,1,D,4
2743011,27,43,1,D,4
2843011,28,43,1,D,4
2943011,29,43,1,D,4
